SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,Date,ScientificName,CommonName,ReserveStatus,Reference,Count,HorizontalSecci,Surge,MeanDepth
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Chromis punctipinnis,"blacksmith, adult",Outside,TRUE,321,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Chromis punctipinnis,"blacksmith, juvenile",Outside,TRUE,1,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Coryphopterus nicholsi,blackeye goby,Outside,TRUE,504,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Embiotoca jacksoni,"black surfperch, adult",Outside,TRUE,1,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Embiotoca jacksoni,"black surfperch, juvenile",Outside,TRUE,0,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Embiotoca lateralis,"striped surfperch, adult",Outside,TRUE,0,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Embiotoca lateralis,"striped surfperch, juvenile",Outside,TRUE,0,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Gibbonsia,kelpfish spp.,Outside,TRUE,1,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Girella nigricans,"opaleye, adult",Outside,TRUE,1,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Girella nigricans,"opaleye, juvenile",Outside,TRUE,0,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Halichoeres semicinctus,"rock wrasse, female",Outside,TRUE,1,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Halichoeres semicinctus,"rock wrasse, male",Outside,TRUE,0,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Hypsypops rubicundus,"garibaldi, adult",Outside,TRUE,14,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Hypsypops rubicundus,"garibaldi, juvenile",Outside,TRUE,0,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Lythrypnus dalli,blue-banded goby,Outside,TRUE,0,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Medialuna californiensis,"halfmoon, adult",Outside,TRUE,3,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Orthonopias triacis,snubnose sculpin,Outside,TRUE,1,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Oxyjulis californica,"senorita, adult",Outside,TRUE,16,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Oxyjulis californica,"senorita, juvenile",Outside,TRUE,0,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Oxylebius pictus,painted greenling,Outside,TRUE,29,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Paralabrax clathratus,"kelp bass, adult",Outside,TRUE,3,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Paralabrax clathratus,"kelp bass, juvenile",Outside,TRUE,0,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Rhacochilus vacca,"pile perch, adult",Outside,TRUE,1,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Rhacochilus vacca,"pile perch, juvenile",Outside,TRUE,0,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Sebastes atrovirens,"kelp rockfish, adult",Outside,TRUE,0,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Sebastes atrovirens,"kelp rockfish, juvenile",Outside,TRUE,0,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Sebastes chrysomelas,"black and yellow rockfish, adult",Outside,TRUE,2,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Sebastes mystinus,"blue rockfish, adult",Outside,TRUE,1,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Sebastes mystinus,"blue rockfish, juvenile",Outside,TRUE,1,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Sebastes serranoides,"olive rockfish, adult",Outside,TRUE,0,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Sebastes serranoides/flavidus,"olive/yellowtail rockfish, juvenile",Outside,TRUE,0,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Sebastes serriceps,"treefish, adult",Outside,TRUE,1,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Sebastes serriceps,"treefish, juvenile",Outside,TRUE,1,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Semicossyphus pulcher,"California sheephead, female",Outside,TRUE,2,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Semicossyphus pulcher,"California sheephead, juvenile",Outside,TRUE,3,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2005,2005-09-09,Semicossyphus pulcher,"California sheephead, male",Outside,TRUE,1,14,15,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Alloclinus holderi,island kelpfish,Outside,TRUE,16,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Caulolatilus princeps,"ocean whitefish, adult",Outside,TRUE,3,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Chromis punctipinnis,"blacksmith, adult",Outside,TRUE,98,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Chromis punctipinnis,"blacksmith, juvenile",Outside,TRUE,76,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Coryphopterus nicholsi,blackeye goby,Outside,TRUE,339,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Embiotoca jacksoni,"black surfperch, adult",Outside,TRUE,1,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Embiotoca jacksoni,"black surfperch, juvenile",Outside,TRUE,0,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Embiotoca lateralis,"striped surfperch, adult",Outside,TRUE,0,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Embiotoca lateralis,"striped surfperch, juvenile",Outside,TRUE,0,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Girella nigricans,"opaleye, adult",Outside,TRUE,2,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Girella nigricans,"opaleye, juvenile",Outside,TRUE,0,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Halichoeres semicinctus,"rock wrasse, female",Outside,TRUE,0,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Halichoeres semicinctus,"rock wrasse, male",Outside,TRUE,1,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Hypsypops rubicundus,"garibaldi, adult",Outside,TRUE,12,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Hypsypops rubicundus,"garibaldi, juvenile",Outside,TRUE,0,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Lythrypnus dalli,blue-banded goby,Outside,TRUE,0,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Lythrypnus zebra,zebra goby,Outside,TRUE,8,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Medialuna californiensis,"halfmoon, adult",Outside,TRUE,4,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Oxyjulis californica,"senorita, adult",Outside,TRUE,0,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Oxyjulis californica,"senorita, juvenile",Outside,TRUE,0,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Oxylebius pictus,painted greenling,Outside,TRUE,22,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Paralabrax clathratus,"kelp bass, adult",Outside,TRUE,6,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Paralabrax clathratus,"kelp bass, juvenile",Outside,TRUE,0,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Rhacochilus vacca,"pile perch, adult",Outside,TRUE,1,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Rhacochilus vacca,"pile perch, juvenile",Outside,TRUE,0,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Scorpaena guttata,"California scorpionfish, adult",Outside,TRUE,1,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Scorpaenichthys marmoratus,"cabezon, adult",Outside,TRUE,1,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Sebastes atrovirens,"kelp rockfish, adult",Outside,TRUE,0,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Sebastes atrovirens,"kelp rockfish, juvenile",Outside,TRUE,0,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Sebastes chrysomelas,"black and yellow rockfish, adult",Outside,TRUE,1,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Sebastes mystinus,"blue rockfish, adult",Outside,TRUE,0,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Sebastes mystinus,"blue rockfish, juvenile",Outside,TRUE,0,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Sebastes serranoides,"olive rockfish, adult",Outside,TRUE,0,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Sebastes serranoides/flavidus,"olive/yellowtail rockfish, juvenile",Outside,TRUE,0,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Sebastes serriceps,"treefish, adult",Outside,TRUE,1,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Sebastes serriceps,"treefish, juvenile",Outside,TRUE,1,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Semicossyphus pulcher,"California sheephead, female",Outside,TRUE,5,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Semicossyphus pulcher,"California sheephead, juvenile",Outside,TRUE,0,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2006,2006-08-22,Semicossyphus pulcher,"California sheephead, male",Outside,TRUE,0,15.5,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Alloclinus holderi,island kelpfish,Outside,TRUE,18,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Artedius corallinus,coralline sculpin,Outside,TRUE,1,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Caulolatilus princeps,"ocean whitefish, adult",Outside,TRUE,1,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Chromis punctipinnis,"blacksmith, adult",Outside,TRUE,170,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Chromis punctipinnis,"blacksmith, juvenile",Outside,TRUE,5,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Coryphopterus nicholsi,blackeye goby,Outside,TRUE,610,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Embiotoca jacksoni,"black surfperch, adult",Outside,TRUE,0,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Embiotoca jacksoni,"black surfperch, juvenile",Outside,TRUE,0,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Embiotoca lateralis,"striped surfperch, adult",Outside,TRUE,0,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Embiotoca lateralis,"striped surfperch, juvenile",Outside,TRUE,0,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Girella nigricans,"opaleye, adult",Outside,TRUE,4,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Girella nigricans,"opaleye, juvenile",Outside,TRUE,0,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Halichoeres semicinctus,"rock wrasse, female",Outside,TRUE,2,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Halichoeres semicinctus,"rock wrasse, juvenile",Outside,TRUE,0,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Halichoeres semicinctus,"rock wrasse, male",Outside,TRUE,2,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Hypsypops rubicundus,"garibaldi, adult",Outside,TRUE,17,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Hypsypops rubicundus,"garibaldi, juvenile",Outside,TRUE,0,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Lythrypnus dalli,blue-banded goby,Outside,TRUE,2,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Lythrypnus zebra,zebra goby,Outside,TRUE,4,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Medialuna californiensis,"halfmoon, adult",Outside,TRUE,2,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Oxyjulis californica,"senorita, adult",Outside,TRUE,1,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Oxyjulis californica,"senorita, juvenile",Outside,TRUE,1,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Oxylebius pictus,painted greenling,Outside,TRUE,28,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Paralabrax clathratus,"kelp bass, adult",Outside,TRUE,5,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Paralabrax clathratus,"kelp bass, juvenile",Outside,TRUE,0,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Rhacochilus vacca,"pile perch, adult",Outside,TRUE,1,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Rhacochilus vacca,"pile perch, juvenile",Outside,TRUE,0,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Scorpaena guttata,"California scorpionfish, adult",Outside,TRUE,1,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Sebastes atrovirens,"kelp rockfish, adult",Outside,TRUE,0,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Sebastes atrovirens,"kelp rockfish, juvenile",Outside,TRUE,3,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Sebastes atrovirens/carnatus/caurinus/chrysomelas,"kelp/gopher/copper/black and yellow rockfish, juvenile",Outside,TRUE,2,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Sebastes chrysomelas,"black and yellow rockfish, adult",Outside,TRUE,3,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Sebastes mystinus,"blue rockfish, adult",Outside,TRUE,0,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Sebastes mystinus,"blue rockfish, juvenile",Outside,TRUE,0,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Sebastes serranoides,"olive rockfish, adult",Outside,TRUE,0,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Sebastes serranoides/flavidus,"olive/yellowtail rockfish, juvenile",Outside,TRUE,0,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Sebastes serriceps,"treefish, adult",Outside,TRUE,3,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Sebastes serriceps,"treefish, juvenile",Outside,TRUE,0,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Semicossyphus pulcher,"California sheephead, female",Outside,TRUE,1,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Semicossyphus pulcher,"California sheephead, juvenile",Outside,TRUE,2,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2007,2007-09-14,Semicossyphus pulcher,"California sheephead, male",Outside,TRUE,0,16.9,9,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Alloclinus holderi,island kelpfish,Outside,TRUE,4,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Chromis punctipinnis,"blacksmith, adult",Outside,TRUE,66,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Chromis punctipinnis,"blacksmith, juvenile",Outside,TRUE,0,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Coryphopterus nicholsi,blackeye goby,Outside,TRUE,252,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Embiotoca jacksoni,"black surfperch, adult",Outside,TRUE,1,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Embiotoca jacksoni,"black surfperch, juvenile",Outside,TRUE,0,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Embiotoca lateralis,"striped surfperch, adult",Outside,TRUE,0,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Embiotoca lateralis,"striped surfperch, juvenile",Outside,TRUE,0,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Girella nigricans,"opaleye, adult",Outside,TRUE,1,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Girella nigricans,"opaleye, juvenile",Outside,TRUE,0,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Halichoeres semicinctus,"rock wrasse, female",Outside,TRUE,1,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Halichoeres semicinctus,"rock wrasse, juvenile",Outside,TRUE,0,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Halichoeres semicinctus,"rock wrasse, male",Outside,TRUE,1,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Hypsypops rubicundus,"garibaldi, adult",Outside,TRUE,16,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Hypsypops rubicundus,"garibaldi, juvenile",Outside,TRUE,0,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Lythrypnus dalli,blue-banded goby,Outside,TRUE,1,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Lythrypnus zebra,zebra goby,Outside,TRUE,2,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Oxyjulis californica,"senorita, adult",Outside,TRUE,1,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Oxyjulis californica,"senorita, juvenile",Outside,TRUE,0,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Oxylebius pictus,painted greenling,Outside,TRUE,10,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Paralabrax clathratus,"kelp bass, adult",Outside,TRUE,6,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Paralabrax clathratus,"kelp bass, juvenile",Outside,TRUE,0,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Rhacochilus vacca,"pile perch, adult",Outside,TRUE,0,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Rhacochilus vacca,"pile perch, juvenile",Outside,TRUE,0,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Scorpaenichthys marmoratus,"cabezon, adult",Outside,TRUE,1,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Sebastes atrovirens,"kelp rockfish, adult",Outside,TRUE,0,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Sebastes atrovirens,"kelp rockfish, juvenile",Outside,TRUE,0,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Sebastes chrysomelas,"black and yellow rockfish, adult",Outside,TRUE,2,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Sebastes miniatus,"vermillion rockfish, juvenile",Outside,TRUE,1,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Sebastes mystinus,"blue rockfish, adult",Outside,TRUE,0,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Sebastes mystinus,"blue rockfish, juvenile",Outside,TRUE,1,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Sebastes serranoides,"olive rockfish, adult",Outside,TRUE,0,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Sebastes serranoides/flavidus,"olive/yellowtail rockfish, juvenile",Outside,TRUE,0,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Sebastes serriceps,"treefish, adult",Outside,TRUE,1,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Sebastes serriceps,"treefish, juvenile",Outside,TRUE,0,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Semicossyphus pulcher,"California sheephead, female",Outside,TRUE,5,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Semicossyphus pulcher,"California sheephead, juvenile",Outside,TRUE,0,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2008,2008-06-03,Semicossyphus pulcher,"California sheephead, male",Outside,TRUE,0,12.5,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2009,2009-08-21,Alloclinus holderi,island kelpfish,Outside,TRUE,2,10.1,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2009,2009-08-21,Caulolatilus princeps,"ocean whitefish, adult",Outside,TRUE,1,10.1,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2009,2009-08-21,Chromis punctipinnis,"blacksmith, adult",Outside,TRUE,465,10.1,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2009,2009-08-21,Chromis punctipinnis,"blacksmith, juvenile",Outside,TRUE,0,10.1,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2009,2009-08-21,Coryphopterus nicholsi,blackeye goby,Outside,TRUE,360,10.1,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2009,2009-08-21,Embiotoca jacksoni,"black surfperch, adult",Outside,TRUE,1,10.1,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2009,2009-08-21,Embiotoca jacksoni,"black surfperch, juvenile",Outside,TRUE,0,10.1,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2009,2009-08-21,Embiotoca lateralis,"striped surfperch, adult",Outside,TRUE,0,10.1,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2009,2009-08-21,Embiotoca lateralis,"striped surfperch, juvenile",Outside,TRUE,0,10.1,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2009,2009-08-21,Girella nigricans,"opaleye, adult",Outside,TRUE,2,10.1,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2009,2009-08-21,Halichoeres semicinctus,"rock wrasse, female",Outside,TRUE,2,10.1,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2009,2009-08-21,Halichoeres semicinctus,"rock wrasse, juvenile",Outside,TRUE,0,10.1,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2009,2009-08-21,Halichoeres semicinctus,"rock wrasse, male",Outside,TRUE,3,10.1,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2009,2009-08-21,Hypsypops rubicundus,"garibaldi, adult",Outside,TRUE,16,10.1,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2009,2009-08-21,Hypsypops rubicundus,"garibaldi, juvenile",Outside,TRUE,0,10.1,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2009,2009-08-21,Lythrypnus dalli,blue-banded goby,Outside,TRUE,1,10.1,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2009,2009-08-21,Lythrypnus zebra,zebra goby,Outside,TRUE,2,10.1,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2009,2009-08-21,Medialuna californiensis,"halfmoon, adult",Outside,TRUE,1,10.1,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2009,2009-08-21,Orthonopias triacis,snubnose sculpin,Outside,TRUE,2,10.1,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2009,2009-08-21,Oxyjulis californica,"senorita, adult",Outside,TRUE,23,10.1,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2009,2009-08-21,Oxyjulis californica,"senorita, juvenile",Outside,TRUE,0,10.1,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2009,2009-08-21,Oxylebius pictus,painted greenling,Outside,TRUE,37,10.1,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2009,2009-08-21,Paralabrax clathratus,"kelp bass, adult",Outside,TRUE,10,10.1,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2009,2009-08-21,Paralabrax clathratus,"kelp bass, juvenile",Outside,TRUE,0,10.1,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2009,2009-08-21,Pleuronichthys coenosus,c-o turbot,Outside,TRUE,1,10.1,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2009,2009-08-21,Rhacochilus vacca,"pile perch, adult",Outside,TRUE,1,10.1,0,38.09
