SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,Date,shannon,ReserveStatus,Reference,HorizontalSecci,Surge,MeanDepth,survey
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2007,2007-10-04,2.0669505244964292,Inside,TRUE,15,NA,15.45,RDFC
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2008,2008-09-11,1.9619200420243226,Inside,TRUE,9,0,15.45,RDFC
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2009,2009-10-06,2.1426501497679644,Inside,TRUE,12.1,0,15.45,RDFC
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2010,2010-07-13,1.8998350941732474,Inside,TRUE,6,0,15.45,RDFC
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2010,2010-08-16,1.8998350941732474,Inside,TRUE,7.5,0,15.45,RDFC
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2011,2011-08-19,1.8185018856467055,Inside,TRUE,11,10,15.45,RDFC
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2012,2012-08-16,1.701818503682119,Inside,TRUE,9.6,10,15.45,RDFC
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2012,2012-10-03,1.701818503682119,Inside,TRUE,23.5,5,15.45,RDFC
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2013,2013-08-27,1.9778577388028076,Inside,TRUE,11.7,2,15.45,RDFC
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2014,2014-08-26,2.6732265515105986,Inside,TRUE,12.1,15,15.45,RDFC
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2015,2015-09-17,2.289580824112717,Inside,TRUE,22,5,15.45,RDFC
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2016,2016-08-25,2.3136883072669443,Inside,TRUE,16,1,15.45,RDFC
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2017,2017-08-08,1.9607322173835293,Inside,TRUE,16.1,5,15.45,RDFC
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2018,2018-08-06,2.5609961115445783,Inside,TRUE,11,5,15.45,RDFC
9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2019,2019-06-06,1.7227509373992522,Inside,TRUE,15.5,8,15.45,RDFC
10,SC,Santa Cruz Island,YB,Yellow Banks,2004,2004-07-12,2.0092569516644505,Outside,FALSE,8,10,50.67,RDFC
10,SC,Santa Cruz Island,YB,Yellow Banks,2005,2005-08-23,2.402538640457857,Outside,FALSE,10,20,50.67,RDFC
10,SC,Santa Cruz Island,YB,Yellow Banks,2006,2006-08-21,1.7316278083102292,Outside,FALSE,13.5,11,50.67,RDFC
10,SC,Santa Cruz Island,YB,Yellow Banks,2007,2007-06-21,1.7295859469069013,Outside,FALSE,7,20,50.67,RDFC
10,SC,Santa Cruz Island,YB,Yellow Banks,2007,2007-08-15,1.7295859469069013,Outside,FALSE,4.5,10,50.67,RDFC
10,SC,Santa Cruz Island,YB,Yellow Banks,2008,2008-09-29,2.2246929744261954,Outside,FALSE,5,0,50.67,RDFC
10,SC,Santa Cruz Island,YB,Yellow Banks,2009,2009-07-31,1.9237735962681926,Outside,FALSE,9.2,1,50.67,RDFC
10,SC,Santa Cruz Island,YB,Yellow Banks,2010,2010-07-14,2.2242053308004346,Outside,FALSE,8,5,50.67,RDFC
10,SC,Santa Cruz Island,YB,Yellow Banks,2011,2011-08-29,1.301867486704775,Outside,FALSE,13.2,10,50.67,RDFC
10,SC,Santa Cruz Island,YB,Yellow Banks,2012,2012-09-12,1.658384500516746,Outside,FALSE,12.5,5,50.67,RDFC
10,SC,Santa Cruz Island,YB,Yellow Banks,2013,2013-08-29,2.41638438538299,Outside,FALSE,6.5,20,50.67,RDFC
10,SC,Santa Cruz Island,YB,Yellow Banks,2014,2014-09-16,1.9511292819306287,Outside,FALSE,10.7,10,50.67,RDFC
10,SC,Santa Cruz Island,YB,Yellow Banks,2015,2015-09-29,2.1527801286160964,Outside,FALSE,20,0,50.67,RDFC
10,SC,Santa Cruz Island,YB,Yellow Banks,2016,2016-08-24,1.986829520935354,Outside,FALSE,13.9,7,50.67,RDFC
10,SC,Santa Cruz Island,YB,Yellow Banks,2017,2017-08-24,1.3636174618713972,Outside,FALSE,4.7,5,50.67,RDFC
10,SC,Santa Cruz Island,YB,Yellow Banks,2018,2018-09-12,1.661347656222582,Outside,FALSE,6.5,15,50.67,RDFC
10,SC,Santa Cruz Island,YB,Yellow Banks,2019,2019-09-26,1.809098865779093,Outside,FALSE,13,5,50.67,RDFC
11,AN,Anacapa Island,AR,Admiral's Reef,2004,2004-08-09,0.05957358331423848,Outside,TRUE,20,3,44.36,RDFC
11,AN,Anacapa Island,AR,Admiral's Reef,2004,2004-10-01,0.05957358331423848,Outside,TRUE,15,15,44.36,RDFC
11,AN,Anacapa Island,AR,Admiral's Reef,2005,2005-08-22,1.466849508684755,Outside,TRUE,19,12,44.36,RDFC
11,AN,Anacapa Island,AR,Admiral's Reef,2006,2006-08-08,1.8551608859934297,Outside,TRUE,21,35,44.36,RDFC
11,AN,Anacapa Island,AR,Admiral's Reef,2006,2006-09-28,1.8551608859934297,Outside,TRUE,19.3,12,44.36,RDFC
11,AN,Anacapa Island,AR,Admiral's Reef,2007,2007-07-13,1.8490591633464257,Outside,TRUE,17.1,5,44.36,RDFC
11,AN,Anacapa Island,AR,Admiral's Reef,2007,2007-08-08,1.8490591633464257,Outside,TRUE,18,0,44.36,RDFC
11,NA,NA,NA,NA,2008,NA,0.9679122384817013,NA,NA,NA,NA,NA,RDFC
11,AN,Anacapa Island,AR,Admiral's Reef,2009,2009-06-18,1.4810756525736224,Outside,TRUE,13,0,44.36,RDFC
11,AN,Anacapa Island,AR,Admiral's Reef,2010,2010-06-15,1.1662495403764335,Outside,TRUE,14.4,0,44.36,RDFC
11,AN,Anacapa Island,AR,Admiral's Reef,2011,2011-07-25,1.7284632366392287,Outside,TRUE,10,18,44.36,RDFC
11,AN,Anacapa Island,AR,Admiral's Reef,2012,2012-09-10,1.6050654565327718,Outside,TRUE,21.2,3,44.36,RDFC
11,AN,Anacapa Island,AR,Admiral's Reef,2013,2013-07-19,1.5892646418671688,Outside,TRUE,12,15,44.36,RDFC
11,AN,Anacapa Island,AR,Admiral's Reef,2014,2014-05-27,0.6148330007159181,Outside,TRUE,12.6,5,44.36,RDFC
11,AN,Anacapa Island,AR,Admiral's Reef,2015,2015-07-16,0.8685824109537306,Outside,TRUE,12.5,20,44.36,RDFC
11,AN,Anacapa Island,AR,Admiral's Reef,2015,2015-10-01,0.8685824109537306,Outside,TRUE,30,4,44.36,RDFC
11,AN,Anacapa Island,AR,Admiral's Reef,2016,2016-10-12,1.6264095669466527,Outside,TRUE,10.2,17,44.36,RDFC
11,AN,Anacapa Island,AR,Admiral's Reef,2017,2017-08-10,1.6598573357537851,Outside,TRUE,19,5,44.36,RDFC
11,AN,Anacapa Island,AR,Admiral's Reef,2018,2018-08-07,2.828288791314897,Outside,TRUE,7.5,10,44.36,RDFC
11,AN,Anacapa Island,AR,Admiral's Reef,2019,2019-09-26,1.9549922551004228,Outside,TRUE,15,10,44.36,RDFC
12,AN,Anacapa Island,CC,Cathedral Cove,2004,2004-06-07,1.9549950682570103,Inside,TRUE,9,15,26.45,RDFC
12,AN,Anacapa Island,CC,Cathedral Cove,2004,2004-08-10,1.9549950682570103,Inside,TRUE,17,15,26.45,RDFC
12,AN,Anacapa Island,CC,Cathedral Cove,2005,2005-06-27,1.1475804524868276,Inside,TRUE,5,5,26.45,RDFC
12,AN,Anacapa Island,CC,Cathedral Cove,2006,2006-08-04,1.9628807147471083,Inside,TRUE,14,10,26.45,RDFC
12,AN,Anacapa Island,CC,Cathedral Cove,2007,2007-09-04,2.3750690611612226,Inside,TRUE,2.5,30,26.45,RDFC
12,AN,Anacapa Island,CC,Cathedral Cove,2008,2008-07-16,2.4548053700364414,Inside,TRUE,14,0,26.45,RDFC
12,AN,Anacapa Island,CC,Cathedral Cove,2009,2009-07-29,2.574002274812052,Inside,TRUE,6.9,7,26.45,RDFC
12,AN,Anacapa Island,CC,Cathedral Cove,2010,2010-06-14,1.7192632726792179,Inside,TRUE,9.5,0,26.45,RDFC
12,AN,Anacapa Island,CC,Cathedral Cove,2011,2011-05-19,0.649280374384921,Inside,TRUE,11.5,40,26.45,RDFC
12,AN,Anacapa Island,CC,Cathedral Cove,2012,2012-06-25,2.0944100505252607,Inside,TRUE,5.6,10,26.45,RDFC
12,AN,Anacapa Island,CC,Cathedral Cove,2013,2013-05-31,1.962533495559595,Inside,TRUE,4.8,22,26.45,RDFC
12,AN,Anacapa Island,CC,Cathedral Cove,2014,2014-05-29,1.8159633067630836,Inside,TRUE,11,35,26.45,RDFC
12,AN,Anacapa Island,CC,Cathedral Cove,2015,2015-05-15,1.4406175038994793,Inside,TRUE,9,30,26.45,RDFC
12,AN,Anacapa Island,CC,Cathedral Cove,2016,2016-06-22,0.9578659102549602,Inside,TRUE,4.1,5,26.45,RDFC
12,AN,Anacapa Island,CC,Cathedral Cove,2017,2017-06-09,1.9506776792504448,Inside,TRUE,13,5,26.45,RDFC
12,AN,Anacapa Island,CC,Cathedral Cove,2018,2018-06-18,1.7048285712919562,Inside,TRUE,9.9,20,26.45,RDFC
12,AN,Anacapa Island,CC,Cathedral Cove,2019,2019-10-16,2.554111573767822,Inside,TRUE,9,10,26.45,RDFC
13,AN,Anacapa Island,LC,Landing Cove,2004,2004-07-16,1.6211091919837008,Inside,TRUE,18.5,40,24.25,RDFC
13,AN,Anacapa Island,LC,Landing Cove,2004,2004-08-11,1.6211091919837008,Inside,TRUE,15,30,24.25,RDFC
13,AN,Anacapa Island,LC,Landing Cove,2005,2005-05-12,2.0308177271740715,Inside,TRUE,12,5,24.25,RDFC
13,AN,Anacapa Island,LC,Landing Cove,2005,2005-07-15,2.0308177271740715,Inside,TRUE,5,60,24.25,RDFC
13,AN,Anacapa Island,LC,Landing Cove,2005,2005-09-05,2.0308177271740715,Inside,TRUE,14.5,35,24.25,RDFC
13,AN,Anacapa Island,LC,Landing Cove,2006,2006-06-09,2.268329579290249,Inside,TRUE,19,40,24.25,RDFC
13,AN,Anacapa Island,LC,Landing Cove,2006,2006-09-27,2.268329579290249,Inside,TRUE,20.1,19,24.25,RDFC
13,AN,Anacapa Island,LC,Landing Cove,2007,2007-06-20,1.6627109131770161,Inside,TRUE,16,20,24.25,RDFC
13,AN,Anacapa Island,LC,Landing Cove,2008,2008-07-15,2.431390424513944,Inside,TRUE,NA,3,24.25,RDFC
13,AN,Anacapa Island,LC,Landing Cove,2009,2009-06-01,1.2494729310338815,Inside,TRUE,11.7,0,24.25,RDFC
13,AN,Anacapa Island,LC,Landing Cove,2010,2010-06-04,2.2685048141477506,Inside,TRUE,6.5,50,24.25,RDFC
13,AN,Anacapa Island,LC,Landing Cove,2011,2011-06-17,2.0592682406010847,Inside,TRUE,13,35,24.25,RDFC
13,AN,Anacapa Island,LC,Landing Cove,2012,2012-06-26,1.0229164321273527,Inside,TRUE,7,10,24.25,RDFC
13,AN,Anacapa Island,LC,Landing Cove,2013,2013-08-12,2.3003828164305005,Inside,TRUE,15.9,8,24.25,RDFC
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-06-13,1.499588917743732,Inside,TRUE,10.5,20,24.25,RDFC
13,AN,Anacapa Island,LC,Landing Cove,2014,2014-09-29,1.499588917743732,Inside,TRUE,15,14,24.25,RDFC
13,AN,Anacapa Island,LC,Landing Cove,2015,2015-07-31,1.9734190778805833,Inside,TRUE,17.8,35,24.25,RDFC
13,AN,Anacapa Island,LC,Landing Cove,2016,2016-08-22,1.8094541640232662,Inside,TRUE,13,15,24.25,RDFC
13,AN,Anacapa Island,LC,Landing Cove,2017,2017-05-12,1.4758142564314467,Inside,TRUE,10.5,20,24.25,RDFC
13,AN,Anacapa Island,LC,Landing Cove,2018,2018-05-22,1.3893006198607705,Inside,TRUE,11,20,24.25,RDFC
13,AN,Anacapa Island,LC,Landing Cove,2019,2019-08-09,2.153879149681652,Inside,TRUE,12,8,24.25,RDFC
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-06-09,1.684382999947732,Inside,TRUE,16,5,43.09,RDFC
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-09-13,1.684382999947732,Inside,TRUE,18,10,43.09,RDFC
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-05-19,1.1814338097761496,Inside,TRUE,15,10,43.09,RDFC
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2006,2006-05-24,0.9901179547255404,Inside,TRUE,13.8,15,43.09,RDFC
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2007,2007-05-23,1.461878736405438,Inside,TRUE,13,20,43.09,RDFC
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2008,2008-06-23,0.9940081899484844,Inside,TRUE,5.5,15,43.09,RDFC
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2009,2009-06-16,1.126441127151366,Inside,TRUE,11.5,65,43.09,RDFC
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2010,2010-06-02,1.8670706557004006,Inside,TRUE,15,10,43.09,RDFC
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2011,2011-05-17,1.5012807925443874,Inside,TRUE,14.2,5,43.09,RDFC
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2011,2011-06-14,1.5012807925443874,Inside,TRUE,12,10,43.09,RDFC
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2012,2012-06-14,1.0308884781522318,Inside,TRUE,18.9,20,43.09,RDFC
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2013,2013-05-14,1.883477605409235,Inside,TRUE,13.1,5,43.09,RDFC
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2014,2014-06-11,2.164339671116124,Inside,TRUE,13.8,35,43.09,RDFC
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2015,2015-05-13,1.5276322870010828,Inside,TRUE,14.4,12,43.09,RDFC
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2016,2016-06-08,1.5831134596034768,Inside,TRUE,8.5,12,43.09,RDFC
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2017,2017-05-24,0.8566960231421542,Inside,TRUE,5.6,20,43.09,RDFC
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2018,2018-06-06,1.663118692441516,Inside,TRUE,14,20,43.09,RDFC
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2019,2019-07-10,1.0229260356253527,Inside,TRUE,13.6,50,43.09,RDFC
15,SB,Santa Barbara Island,AP,Arch Point,2004,2004-06-08,1.2374856244877792,Outside,TRUE,15.1,50,24.82,RDFC
15,SB,Santa Barbara Island,AP,Arch Point,2004,2004-09-14,1.2374856244877792,Outside,TRUE,24.5,25,24.82,RDFC
15,SB,Santa Barbara Island,AP,Arch Point,2005,2005-05-17,1.3318031530746697,Outside,TRUE,7.5,50,24.82,RDFC
15,SB,Santa Barbara Island,AP,Arch Point,2006,2006-05-23,1.700206292405106,Outside,TRUE,15,30,24.82,RDFC
15,SB,Santa Barbara Island,AP,Arch Point,2007,2007-05-22,1.5303058668993985,Outside,TRUE,14,50,24.82,RDFC
15,SB,Santa Barbara Island,AP,Arch Point,2008,2008-06-09,1.1499187622357314,Outside,TRUE,4.6,35,24.82,RDFC
15,SB,Santa Barbara Island,AP,Arch Point,2008,2008-11-05,1.1499187622357314,Outside,TRUE,20.8,13,24.82,RDFC
15,SB,Santa Barbara Island,AP,Arch Point,2009,2009-05-18,1.3605061445356386,Outside,TRUE,14.2,6,24.82,RDFC
15,SB,Santa Barbara Island,AP,Arch Point,2010,2010-05-17,0.1875473271278365,Outside,TRUE,12.5,5,24.82,RDFC
15,SB,Santa Barbara Island,AP,Arch Point,2011,2011-05-16,0.1520574058573405,Outside,TRUE,6.7,11,24.82,RDFC
15,SB,Santa Barbara Island,AP,Arch Point,2012,2012-05-29,2.0995498525723377,Outside,TRUE,15.1,2,24.82,RDFC
15,SB,Santa Barbara Island,AP,Arch Point,2013,2013-05-13,2.131586643757122,Outside,TRUE,11,10,24.82,RDFC
15,SB,Santa Barbara Island,AP,Arch Point,2014,2014-05-13,0.6431840742808604,Outside,TRUE,11.7,25,24.82,RDFC
15,SB,Santa Barbara Island,AP,Arch Point,2015,2015-05-11,1.3488611388959537,Outside,TRUE,18,15,24.82,RDFC
15,SB,Santa Barbara Island,AP,Arch Point,2016,2016-05-23,1.5211366915569797,Outside,TRUE,14.5,20,24.82,RDFC
15,SB,Santa Barbara Island,AP,Arch Point,2017,2017-05-09,1.831004240672752,Outside,TRUE,13.4,25,24.82,RDFC
15,SB,Santa Barbara Island,AP,Arch Point,2018,2018-06-04,1.3442104772696923,Outside,TRUE,11.4,5,24.82,RDFC
15,SB,Santa Barbara Island,AP,Arch Point,2019,2019-06-17,0.4665491887216452,Outside,TRUE,18.2,30,24.82,RDFC
16,SB,Santa Barbara Island,CAT,Cat Canyon,2004,2004-06-27,1.4033971009334307,Outside,TRUE,11.5,50,25.91,RDFC
16,SB,Santa Barbara Island,CAT,Cat Canyon,2004,2004-09-14,1.4033971009334307,Outside,TRUE,25,15,25.91,RDFC
16,SB,Santa Barbara Island,CAT,Cat Canyon,2005,2005-05-18,0.7719232839405953,Outside,TRUE,10,30,25.91,RDFC
16,SB,Santa Barbara Island,CAT,Cat Canyon,2006,2006-06-19,1.383102198004205,Outside,TRUE,13,80,25.91,RDFC
16,SB,Santa Barbara Island,CAT,Cat Canyon,2007,2007-05-25,1.6832978828852299,Outside,TRUE,NA,20,25.91,RDFC
16,SB,Santa Barbara Island,CAT,Cat Canyon,2008,2008-06-11,1.058239728789363,Outside,TRUE,8,70,25.91,RDFC
16,SB,Santa Barbara Island,CAT,Cat Canyon,2009,2009-05-19,1.9014327196801752,Outside,TRUE,17,15,25.91,RDFC
16,SB,Santa Barbara Island,CAT,Cat Canyon,2010,2010-05-19,1.5157579788294373,Outside,TRUE,11.5,40,25.91,RDFC
16,SB,Santa Barbara Island,CAT,Cat Canyon,2011,2011-06-14,1.8750290049712675,Outside,TRUE,14,50,25.91,RDFC
16,SB,Santa Barbara Island,CAT,Cat Canyon,2012,2012-05-31,1.625187402463978,Outside,TRUE,8.5,15,25.91,RDFC
16,SB,Santa Barbara Island,CAT,Cat Canyon,2013,2013-06-12,1.6749353288317146,Outside,TRUE,20,50,25.91,RDFC
16,SB,Santa Barbara Island,CAT,Cat Canyon,2014,2014-06-09,1.7364409301261163,Outside,TRUE,15.1,20,25.91,RDFC
16,SB,Santa Barbara Island,CAT,Cat Canyon,2015,2015-07-15,1.379581774236961,Outside,TRUE,16.9,20,25.91,RDFC
16,SB,Santa Barbara Island,CAT,Cat Canyon,2016,2016-05-25,1.662574135462357,Outside,TRUE,16.1,10,25.91,RDFC
16,SB,Santa Barbara Island,CAT,Cat Canyon,2017,2017-05-25,1.857636932261389,Outside,TRUE,8.9,45,25.91,RDFC
16,SB,Santa Barbara Island,CAT,Cat Canyon,2018,2018-06-21,2.2403532729737226,Outside,TRUE,12,20,25.91,RDFC
16,SB,Santa Barbara Island,CAT,Cat Canyon,2019,2019-06-18,1.594109205384709,Outside,TRUE,22.9,55,25.91,RDFC
21,SM,San Miguel Island,MM,Miracle Mile,2006,2006-09-13,2.934854079638756,Outside,FALSE,9,20,27.55,RDFC
21,SM,San Miguel Island,MM,Miracle Mile,2008,2008-10-22,2.279710702789873,Outside,FALSE,6.3,50,27.55,RDFC
21,SM,San Miguel Island,MM,Miracle Mile,2009,2009-07-15,2.249692493927758,Outside,FALSE,7,40,27.55,RDFC
21,SM,San Miguel Island,MM,Miracle Mile,2010,2010-07-28,2.4312777342415828,Outside,FALSE,4,10,27.55,RDFC
21,SM,San Miguel Island,MM,Miracle Mile,2011,2011-10-05,1.7880941403479709,Outside,FALSE,10.5,60,27.55,RDFC
21,SM,San Miguel Island,MM,Miracle Mile,2012,2012-07-26,1.0490731368623096,Outside,FALSE,4.4,28,27.55,RDFC
21,SM,San Miguel Island,MM,Miracle Mile,2013,2013-08-15,1.4144706455582576,Outside,FALSE,8.5,20,27.55,RDFC
21,SM,San Miguel Island,MM,Miracle Mile,2014,2014-08-13,1.9948111954813368,Outside,FALSE,8,10,27.55,RDFC
21,SM,San Miguel Island,MM,Miracle Mile,2015,2015-08-25,1.8631585838659968,Outside,FALSE,9.8,20,27.55,RDFC
21,SM,San Miguel Island,MM,Miracle Mile,2016,2016-08-11,1.7717575168327173,Outside,FALSE,8.5,20,27.55,RDFC
21,SM,San Miguel Island,MM,Miracle Mile,2017,2017-07-26,1.8149657863484436,Outside,FALSE,11.5,35,27.55,RDFC
21,SM,San Miguel Island,MM,Miracle Mile,2018,2018-08-22,1.969776147366359,Outside,FALSE,18,20,27.55,RDFC
21,SM,San Miguel Island,MM,Miracle Mile,2019,2019-09-25,1.0364377138629601,Outside,FALSE,13.5,25,27.55,RDFC
22,SR,Santa Rosa Island,CP,Cluster Point,2005,2005-08-24,2.7836732849443337,Outside,TRUE,6.25,20,45.33,RDFC
22,SR,Santa Rosa Island,CP,Cluster Point,2006,2006-07-26,2.617682777094915,Outside,TRUE,8,10,45.33,RDFC
22,SR,Santa Rosa Island,CP,Cluster Point,2007,2007-08-23,2.5005720093927573,Outside,TRUE,11,47,45.33,RDFC
22,SR,Santa Rosa Island,CP,Cluster Point,2008,2008-07-31,2.1462766325879636,Outside,TRUE,4.2,30,45.33,RDFC
22,SR,Santa Rosa Island,CP,Cluster Point,2009,2009-07-01,1.7047600918766288,Outside,TRUE,6.9,15,45.33,RDFC
22,SR,Santa Rosa Island,CP,Cluster Point,2010,2010-06-30,2.3870226632801277,Outside,TRUE,9,40,45.33,RDFC
22,SR,Santa Rosa Island,CP,Cluster Point,2011,2011-07-28,2.6105303674592735,Outside,TRUE,8.5,20,45.33,RDFC
22,SR,Santa Rosa Island,CP,Cluster Point,2012,2012-06-12,2.149549361728498,Outside,TRUE,7.5,40,45.33,RDFC
22,SR,Santa Rosa Island,CP,Cluster Point,2013,2013-08-14,2.050833845785727,Outside,TRUE,7,15,45.33,RDFC
22,SR,Santa Rosa Island,CP,Cluster Point,2014,2014-07-15,1.5146575630882044,Outside,TRUE,9.3,7,45.33,RDFC
22,SR,Santa Rosa Island,CP,Cluster Point,2015,2015-08-26,2.379153593571042,Outside,TRUE,12.2,12,45.33,RDFC
22,SR,Santa Rosa Island,CP,Cluster Point,2016,2016-09-28,1.6022335270015073,Outside,TRUE,16.3,25,45.33,RDFC
22,SR,Santa Rosa Island,CP,Cluster Point,2017,2017-08-22,2.1619129138716766,Outside,TRUE,14.4,0,45.33,RDFC
22,SR,Santa Rosa Island,CP,Cluster Point,2018,2018-07-11,1.3390002257811866,Outside,TRUE,6.7,15,45.33,RDFC
22,SR,Santa Rosa Island,CP,Cluster Point,2019,2019-10-10,1.7164436935389524,Outside,TRUE,15,5,45.33,RDFC
23,SR,Santa Rosa Island,TC,Trancion Canyon,2005,2005-09-20,2.686099204596138,Inside,TRUE,8,50,42.18,RDFC
23,SR,Santa Rosa Island,TC,Trancion Canyon,2006,2006-07-13,2.467915549304462,Inside,TRUE,13,25,42.18,RDFC
23,SR,Santa Rosa Island,TC,Trancion Canyon,2007,2007-08-21,2.5857555441684523,Inside,TRUE,11,16,42.18,RDFC
23,SR,Santa Rosa Island,TC,Trancion Canyon,2008,2008-08-14,2.315411363022446,Inside,TRUE,17.5,50,42.18,RDFC
23,SR,Santa Rosa Island,TC,Trancion Canyon,2009,2009-06-30,2.021135917900277,Inside,TRUE,5.3,65,42.18,RDFC
23,SR,Santa Rosa Island,TC,Trancion Canyon,2010,2010-06-29,2.27819529240977,Inside,TRUE,7,40,42.18,RDFC
23,SR,Santa Rosa Island,TC,Trancion Canyon,2011,2011-10-04,2.8087701452356493,Inside,TRUE,7.2,50,42.18,RDFC
23,SR,Santa Rosa Island,TC,Trancion Canyon,2012,2012-08-29,2.3564731561911993,Inside,TRUE,11.5,30,42.18,RDFC
23,SR,Santa Rosa Island,TC,Trancion Canyon,2013,2013-06-25,1.1879350201517214,Inside,TRUE,11.5,35,42.18,RDFC
23,SR,Santa Rosa Island,TC,Trancion Canyon,2014,2014-07-16,2.1181849189005773,Inside,TRUE,10.1,35,42.18,RDFC
23,SR,Santa Rosa Island,TC,Trancion Canyon,2015,2015-08-12,2.1758581878070298,Inside,TRUE,18,35,42.18,RDFC
23,SR,Santa Rosa Island,TC,Trancion Canyon,2016,2016-07-12,1.4189040425295156,Inside,TRUE,6.5,40,42.18,RDFC
23,SR,Santa Rosa Island,TC,Trancion Canyon,2017,2017-09-12,2.1181114469463593,Inside,TRUE,13,25,42.18,RDFC
23,SR,Santa Rosa Island,TC,Trancion Canyon,2018,2018-08-21,2.5066426455388213,Inside,TRUE,15.2,5,42.18,RDFC
23,SR,Santa Rosa Island,TC,Trancion Canyon,2019,2019-07-24,0.44343464473257055,Inside,TRUE,13,35,42.18,RDFC
24,SR,Santa Rosa Island,CSAW,Chickasaw,2005,2005-08-25,2.9443848846705714,Inside,TRUE,8,25,36.6,RDFC
24,SR,Santa Rosa Island,CSAW,Chickasaw,2006,2006-07-12,2.851828746482895,Inside,TRUE,8.1,15,36.6,RDFC
24,SR,Santa Rosa Island,CSAW,Chickasaw,2007,2007-08-22,2.4461978566504743,Inside,TRUE,13,30,36.6,RDFC
24,SR,Santa Rosa Island,CSAW,Chickasaw,2008,2008-07-30,2.5089013490298755,Inside,TRUE,8,50,36.6,RDFC
24,SR,Santa Rosa Island,CSAW,Chickasaw,2009,2009-07-14,2.038036676963082,Inside,TRUE,6.4,10,36.6,RDFC
24,SR,Santa Rosa Island,CSAW,Chickasaw,2010,2010-08-18,2.3703392632983658,Inside,TRUE,8.5,25,36.6,RDFC
24,SR,Santa Rosa Island,CSAW,Chickasaw,2011,2011-10-03,2.7543321503507636,Inside,TRUE,9.5,10,36.6,RDFC
24,SR,Santa Rosa Island,CSAW,Chickasaw,2012,2012-07-11,1.7187226811729872,Inside,TRUE,8.3,22,36.6,RDFC
24,SR,Santa Rosa Island,CSAW,Chickasaw,2013,2013-07-17,1.452454716393043,Inside,TRUE,12.7,30,36.6,RDFC
24,SR,Santa Rosa Island,CSAW,Chickasaw,2014,2014-07-29,2.574793727293442,Inside,TRUE,7.8,16,36.6,RDFC
24,SR,Santa Rosa Island,CSAW,Chickasaw,2015,2015-08-11,2.0012378079368367,Inside,TRUE,7.9,23,36.6,RDFC
24,SR,Santa Rosa Island,CSAW,Chickasaw,2016,2016-09-27,1.8899050229317444,Inside,TRUE,12.6,15,36.6,RDFC
24,SR,Santa Rosa Island,CSAW,Chickasaw,2017,2017-07-25,2.3081833792485904,Inside,TRUE,7.5,25,36.6,RDFC
24,SR,Santa Rosa Island,CSAW,Chickasaw,2018,2018-07-10,2.3943921956394796,Inside,TRUE,8.5,15,36.6,RDFC
24,SR,Santa Rosa Island,CSAW,Chickasaw,2019,2019-07-23,2.1918946255155936,Inside,TRUE,13,20,36.6,RDFC
25,SR,Santa Rosa Island,SP,South Point,2005,2005-09-20,2.7548957366219415,Inside,TRUE,4.5,45,41.09,RDFC
25,SR,Santa Rosa Island,SP,South Point,2006,2006-06-06,2.2753843992335065,Inside,TRUE,7,60,41.09,RDFC
25,SR,Santa Rosa Island,SP,South Point,2007,2007-07-26,2.815723338873041,Inside,TRUE,8.5,45,41.09,RDFC
25,SR,Santa Rosa Island,SP,South Point,2008,2008-07-29,2.661385314571226,Inside,TRUE,8.5,30,41.09,RDFC
